,0,1
30,Say Yes,7- 3-maj7 7-maj7/6 4-m7 4-m 5-6sus2 2- 7-5/2 0- 9-sus2 7-6/11 9-m 9- 7-6 9-7 7-6 5- 4-m 7- 7-maj7/6 4-m 2- 0- 7-6/11 9- 7- 7-maj7/6 4-m 2- 0- 7-6/11 9- 7- 7-maj7/6 4-m 2- 0- 7-6/11 9- 9- 7- 7-maj7/6 4-m 2- 0- 7-6/11 9- 7- 7-maj7/6 4-m 2- 0- 7-6/11 9- 0- 2- 4-m 7- 9-7 9-7 0-/7 0-/7 7- 7-maj7/6 4-m 2- 0- 7-6/11 9- 7- 3-maj7 4-m7 5-6sus2 4-m7 7-5/2 0- 7- 3-maj7 4-m7 5-6sus2 4-m7 7-5/2 9-sus2 9-m 9-sus2 9-m 9-sus2 9-m 9-sus2 9-m 7-6 7-6 5- 5- 4-m 0-m 7- 7-maj7/6 4-m 2- 0- 7-6/11 9-
31,Drive,4-m 0-maj7 9-sus2 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 0- 9- 0- 9- 0- 9- 0- 9- 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 0- 9- 0- 9- 0- 9- 0- 9- 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 0- 9- 0- 9- 9- 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m 4-m 7- 0- 9-m
32,One,9-m 2- 5-maj7 7- 9-m 2- 5-maj7 7- 9-m 2- 5-maj7 7- 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0- 9-m 2- 5-maj7 7- 9-m 2- 5-maj7 7- 9-m 2- 5-maj7 7- 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0- 9-m 2- 5-maj7 7- 9-m 2- 5-maj7 7- 9-m 2- 5-maj7 7- 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0- 0- 9-m 0- 9-m 0- 7- 7- 5- 5-maj7 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0- 0- 9-m 5-maj7 0-
33,Enjoy The Silence,9-m 0- 9-m 0-m 5- 5- 9-m 0-m 5- 5- 2-m 5- 9-m 0- 2-m 5- 9-m 8- 9-m 0- 9-m 0-m 5- 5- 9-m 0-m 5- 5- 2-m 5- 9-m 0- 2-m 5- 9-m 8-
34,My Heart Will Go On,9- 11- 1-m 4- 1- 3- 5- 8- 1- 3- 1-m 11- 9- 11- 1-m 11- 9- 11- 4- 11- 9- 4- 11- 4- 11- 9- 4- 11- 9- 4- 11- 4- 11- 9- 1-m 11- 9- 11- 1-m 11- 9- 1-m 11- 9- 11- 1-m 11- 9- 11- 4- 11- 9- 4- 11- 4- 11- 9- 4- 11- 9- 4- 11- 4- 11- 9- 1-m 11- 9- 11- 1-m 11- 9- 1-m 11- 9- 11- 1-m 11- 9- 11- 1-m 11- 9- 11- 1-m 11- 9- 5-m 3- 1- 3- 5-m 3- 1- 5-m 3- 1- 3- 5-m 3- 1- 3- 5-m 3- 1- 5-m 3- 1- 5-m
35,In Bloom,9- 6- 4- 7- 9- 5- 2- 10- 8- 9- 5- 2- 10- 8- 9- 5- 2- 10- 8- 9- 5- 2- 10- 8- 9- 5- 2- 10- 1- 9- 6-m 9- 6-m 9- 6-m 9- 6-m 11- 2- 11- 2- 9- 6-m 9- 6-m 9- 6-m 9- 6-m 11- 2- 11- 2- 9- 6- 4- 7- 9- 6- 4- 7- 9- 5- 2- 10- 8- 9- 5- 2- 10- 8- 9- 5- 2- 10- 8- 9- 5- 2- 10- 1- 9- 6-m 9- 6-m 9- 6-m 9- 6-m 11- 2- 11- 2- 9- 6-m 9- 6-m 9- 6-m 9- 6-m 11- 2- 11- 2- 9- 6- 4- 7- 9- 6- 4- 7- 9- 5- 2- 10- 8- 9- 5- 2- 10- 1- 9- 6-m 9- 6-m 9- 6-m 9- 6-m 11- 2- 11- 2- 9- 6-m 9- 6-m 9- 6-m 9- 6-m 11- 2- 11- 2- 11- 2- 11- 2- 9- 6- 4- 7- 9- 6- 4- 7- 9-
36,Bitter Sweet Symphony,4- 11-m7 2-sus2 9- 2-sus2 2-sus2/4 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9- 4- 11-m7 2-sus2 9-
37,High And Dry,6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 6-m7add11 9-sus2 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 6-m7add11 9-sus2 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 4-sus4 4- 6-m7add11 9-sus2 4- 6-m7add11 9-sus2 4- 6-m7add11 9-sus2 6-m7add11 9-sus2 4-
38,I Cant Make You Love Me,0- 4-m9 0- 7-sus2/11 4-m7 9-m7 0- 0- 7-/11 9-m7 0- 4-m7 0- 7-/11 4-m7 9-m7 0- 4-m7 0- 7-/11 4-m7 9-m7 7-/2 2- 7-/11 0- 7- 0- 7- 7-/11 0- 4-m7 7-/0 2-/6 4-m7 7-/0 2-/6 4-m7 9-m7 7-/2 2- 0- 7- 7-/0 0- 4-m7 0- 7-/11 9-m7 0- 4-m7 0- 7-/11 4-m7 9-m7 0- 4-m7 0- 7-/11 4-m7 9-m7 7-/2 2- 7-/11 0- 7- 0- 7- 7-/11 0- 4-m7 7-/0 2-/6 4-m7 7-/0 2-/6 4-m7 9-m7 7-/2 2- 0- 7- 7-/0 0- 4-m7 0- 7-/11 9-m7
39,Sex And Candy,11- 7- 6- 2- 9- 11- 7- 6- 11- 7- 6- 11- 7- 6- 11- 7- 6- 11-m 7- 9- 11-m 7- 9- 11-m 7- 9- 2- 9- 11-m 7- 2- 9- 11-m 7- 6- 11- 7- 6- 11- 7- 6- 11- 7- 6- 11- 7- 6- 11-m 7- 9- 11-m 7- 9- 11-m 7- 9- 2- 9- 11-m 7- 2- 9- 11-m 7- 6- 11-m 7- 9- 11-m 7- 9- 11-m 7- 9- 2- 9- 11-m 7- 2- 9- 11-m 7- 2- 9- 11-m 7- 2-
40,First Love,7- 4-m 7- 0- 11-m 4-m 2- 7- 11-m 4-m 2- 0- 2- 7- 4- 7- 4-m 11-m 0- 2- 4-m 11-m 0- 2- 7- 2- 4-m 11-m 0- 2- 7- 2- 4-m 11-m 0- 2- 7- 4-m 7- 7- 11-m 4-m 2- 0- 2- 7- 4-m 7- 4-m 11-m 0- 2- 4-m 11-m 0- 2-
41,You Were Meant For Me,0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 2- 0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 2- 0- 2- 7- 2-/6 4-m 0- 2- 7- 2-/6 4-m 0- 2- 4-m 0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 2- 0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 2- 0- 2- 7- 2-/6 4-m 0- 2- 7- 2-/6 4-m 0- 2- 4-m 0- 2- 7- 2-/6 4-m 0- 2- 11-m 4-m 0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 2- 0-add9 7-6/11 0- 4-m 0-add9 7-6/11 0- 2- 0- 2- 7- 2-/6 4-m 0- 2- 7- 2-/6 4-m 0- 2- 4-m 0- 2- 0-add9 7-6/11 0- 4-m
42,I Will Always Love You,7- 2- 7- 4-m 2- 0- 2- 7- 2- 7- 4-m 2-sus4 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 11-m 9-m 7- 7- 2- 7- 4-m 2- 0- 2- 7- 2- 7- 4-m 2- 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 2- 7- 2- 7- 4-m 2- 0- 2- 7- 7- 4-m 2- 0- 2- 7- 2- 7- 4-m 2- 0- 2- 7- 4-m 2- 0- 2- 9- 6-m 2- 4- 9- 6-m 11-m 4- 9- 6-m 2- 4- 9- 6-m 11-m 4- 9- 6-m 2- 4- 9- 6-m 2- 4- 2- 9-maj7 4-sus4 4- 9-
43,Believe,5- 0- 7-m 10- 5- 9-m 7-m 2-m 5- 0- 7-m 10- 5- 9-m 7-m 2-m 5- 5-maj7 9-m 10- 0- 5- 5-maj7 9-m 10- 0- 5- 0- 7-m 10- 5- 0- 7-m 2-m 5- 0- 7-m 10- 5- 0- 7-m 2-m 5- 5-maj7 9-m 10- 0- 5- 5-maj7 9-m 10- 0- 5- 0- 7-m 10- 5- 0- 7-m 2-m 5- 0- 7-m 10- 5- 0- 7-m 2-m 2-m 0- 2-m 0- 10- 0- 10- 7-m 0- 5- 0- 7-m 10- 5- 9-m 7-m 2-m 5- 0- 7-m 10- 5- 0- 7-m 2-m 5- 0- 7-m 10- 5- 0- 7-m 2-m 5- 0- 7-m 10- 5- 0- 7-m 2-m
44,One Of Us,2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 0- 7- 2- 0- 7- 2- 0- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 0- 7- 2- 0- 7- 2- 0- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 0- 0- 2- 4-m 0- 7- 2- 0- 7- 2- 0- 7- 2- 0- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 4-m 0- 7- 2- 0- 0- 0-
45,I Have Nothing,7- 4-m 0- 9-m 0- 2- 7- 4-m 0- 9-m 0- 2- 7- 4-m 0- 9-m 0- 2- 9-m 11-m 4-m 9-m 11-m 4-m 9-m 11-m 4-m 0- 11-m 2- 3- 0-m 2-m 7-m 5- 3- 0-m 2-m 7-m 10- 0-m 2-m 3- 2-m 5- 7-m 5- 10- 7-m 5- 3- 2-7 7- 4-m 0- 9-m 0- 2- 7- 4-m 0- 9-m 0- 2- 9-m 11-m 4-m 9-m 11-m 4-m 9-m 11-m 4-m 0- 9-m 11-m 0- 2- 9- 0- 9- 3- 0-m 2-m 7-m 5- 3- 0-m 2-m 7-m 10- 0-m 2-m 3- 2-m 5- 7-m 9- 10- 1-m 4- 1-m 3-m 8-m 4- 1-m 3-m 8-m 1-m 3-m 1-m 3-m 1-m 3-m 4- 11- 6- 11- 10-m 8-m 6- 4- 6- 11-
46,Tonight Tonight,7- 4-m 0- 0-add9 7-/11 2- 9-m 2-/6 7- 7-add4 4-m 0-maj7/4 7- 7-add4 7- 7-add4 4-m 0-maj7/4 4-m 0-maj7/4 7- 7-add4 7- 7-add4 4-m 0-maj7/4 4-m 0-maj7/4 0-add9 7-/11 2- 0-add9 7-/11 2- 0-add9 7-/11 2- 7- 7-add4 7- 2-/6 4-m 9-m 0- 7- 2-/6 4-m 9-m 0- 0-add9 7-/11 2- 0-add9 7-/11 2- 0-add9 7-/11 2- 4-m 9-m 0-add9 7-/11 2- 0-add9 7-/11 2- 7- 7- 7-add4 7- 7-add4 4-m 0-maj7/4 4-m 0-maj7/4 7- 4-m 7- 4-m 7- 2-/6 4-m 9-m 0- 7- 2-/6 4-m 9-m 0- 0-add9 7-/11 2- 0-add9 7-/11 2- 0-add9 7-/11 2- 4-m 9-m 0-add9 7-/11 2- 7- 2-/6 4-m 9-m 0- 7- 2-/6 4-m 9-m 0- 7- 2-/6 4-m 9-m 0- 7- 2-/6 4-m 9-m 0- 7- 2-/6 4-m 9-m 0- 7- 2-/6 4-m 9-m 0- 7- 2-/6 4-m
47,Hand In My Pocket,7- 7- 7- 7- 7- 7-4 7- 7-4 7- 7-4 7- 7- 7-4 7- 7-4 7- 7-4 7- 5- 0- 7- 7-4 7- 5- 0- 2- 7- 7-4 7- 7- 7-4 7- 7-4 7- 7-4 7- 7- 7-4 7- 7-4 7- 7-4 7- 5- 0- 7- 7-4 7- 5- 0- 2- 7- 7-4 7- 7- 7- 7- 7- 7- 7- 7- 7- 5- 0- 7- 7-4 7- 5- 0- 2- 7- 7-4 7- 7- 7-4 7- 7-4 7- 7-4 7- 7- 7-4 7- 7-4 7- 7-4 7- 5- 0- 7- 7-4 7- 5- 0- 2- 7- 7-4 7- 5- 0- 7- 7-4 7- 5- 0- 2- 7-
48,Love Will Keep Us Alive,7- 4-m 0- 7- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 4-m 9-m 2- 0- 11-m 9- 7- 4-m 0- 2- 7- 7- 4-m 0- 2- 0- 4-m 9-m 2- 0- 11-m 9- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 7- 2-
49,Into My Arms,5- 0- 0-maj9 0- 5- 0- 0-maj9 0- 5- 0- 0-maj9 0- 5- 0- 0-maj9 0- 5- 0- 0-maj9 0- 5- 0- 0-maj7 5- 2-m 7- 4-m 7- 7- 2-m 0- 0-maj7 2-m 0- 0-maj7 5- 0- 0-maj9 0- 5- 0- 0-maj9 0- 5- 0- 0-maj9 0- 5- 0- 0-maj7 5- 2-m 7- 4-m 7- 7- 2-m 0- 0-maj7 2-m 0- 0-maj7 5- 0- 0-maj9 0- 5- 0- 0-maj9 0- 5- 0- 0-maj9 0- 5- 0- 0-maj7 5- 2-m 7- 4-m 7- 7- 2-m 0- 0-maj7 2-m 0- 0-maj7
50,Rape Me,9-m 0- 4- 7- 1-m 6- 5- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 1-m 9- 7- 6- 5- 1-m 9- 7- 6- 5- 1-m 9- 7- 6- 5- 1-m 9- 5- 7- 4- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m 0- 4- 7- 9-m
51,Let Her Cry,7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 0- 7- 0- 4-m 7- 2- 0- 7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 0- 7- 0- 4-m 7- 2- 0- 7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 7- 2- 0- 7- 0- 7- 0- 4-m 7- 2- 0- 7- 2- 7- 0- 7- 0- 4-m 7- 2- 0- 7- 2- 0- 7-
52,Iris,9-m 0- 5- 5- 0- 2-m 5- 9-m 7- 5- 0- 2-m 5- 9-m 7- 5- 0- 2-m 5- 9-m 7- 5- 0- 2-m 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 0- 5- 5- 0- 2-m 5- 9-m 7- 5- 0- 2-m 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 0- 9-m 7- 5- 9-m 0- 5- 5- 9-m 7- 5- 5- 4-m 5- 9-m 5- 4-m 5- 9-m 5- 4-m 9-m 9-m 9-m 0- 5- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5- 9-m 7- 5-
53,Still Got The Blues,2-m7 5-/7 0-maj7 5-maj7 11-m7b5 4- 9-m 2-m7 5-/7 0-maj7 5-maj7 11-m7b5 4- 9-m 11-madd4 9-m/0 9-m 2-m7 5-/7 0-maj7 5-maj7 11-m7b5 4-sus4 4- 9-m 4-m 9-m 2-9 5-9 4-7#9 9-m 2-m7 5-/7 0-maj7 5-maj7 11-m7b5 4- 9-m 11-madd4 9-m/0 9-m 2-m7 5-/7 0-maj7 5-maj7 11-m7b5 4-sus4 4- 9-m 4-m 9-m 2-9 5-9 4-7#9 9-m 11-m7 4- 9-m7 9-m7/11 0- 11-m7 4- 5-maj7 4-m 2-m 9-m 2-m7 5-/7 0-maj7 5-maj7 11-m7b5 4- 9-m 11-madd4 9-m/0 9-m 2-m7 5-/7 0-maj7 5-maj7 11-m7b5 4-sus4 4- 9-m 4-m 9-m 2-9 5-9 4-7#9 9-m 4-m 9-m 4-m 9-m 2-9 5-9 4-7#9 9-m
54,Say It Aint So,9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 7- 7-/6 0- 3- 7- 7-/6 0- 3- 7- 7-/6 0- 3- 7- 7-/6 0- 3- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0- 9-m 4- 5- 0-
55,As Long As You Love Me,5- 0- 9-m 7- 5- 0- 9-m 7- 9-m 5- 7- 0- 7-/11 9-m 5- 7- 0- 7-/11 9-m 5- 7- 0- 7-/11 9-m 5- 7- 0- 5- 0- 9-m 7- 5- 0- 9-m 7- 9-m 5- 7- 0- 7-/11 9-m 5- 7- 0- 7-/11 5- 0- 9-m 7- 5- 0- 9-m/5 9-m/4 7-/2 7-/0 7-/11 5- 0- 9-m 7- 5- 0- 9-m 9-m/4 4- 9-m 0- 5- 5- 7- 9-m 0- 6-m7b5 5-maj7 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7-
56,Torn,0- 0-sus4 0- 0-sus2 0- 4-m 5- 5- 0- 4-m 4-m 5- 5- 9-m 7- 4-m 7- 0- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 7- 5- 0- 4-m 5- 5- 9-m 7- 4-m 7- 0- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 7- 5- 9-m 7- 5- 9-m 0- 7- 9-m 7- 4-m 7- 0- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 7- 5- 9-m 7- 9-m 0- 7- 9-m 5-
57,Man I Feel Like A Woman,9- 9- 2- 9- 2- 9- 2- 9- 7- 9- 4- 1-m 9- 4- 1-m 9- 6-m7 9- 2- 9- 2- 9- 7- 9- 4- 1-m 9- 4- 1-m 9- 6-m7 7- 2- 9- 7- 2- 9- 4- 7- 9- 4- 1-m 9- 4- 1-m 9- 6-m7
58,Champagne Supernova,9-sus2 9- 9-sus2/7 9-7sus4 9-sus2/6 9-7 9-sus2/4 4-m7 4- 4- 9- 7- 7- 2-maj7/6 2-maj7/6 6-m 6-m 5- 5- 2- 2- 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9- 7- 2-maj7/6 4- 9- 7- 2-maj7/6 4- 7- 9- 7- 2- 4- 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9- 7- 2-maj7/6 4- 9- 7- 2-maj7/6 4- 7- 9- 7- 2- 4- 9- 7- 6-m 5- 7- 9- 7- 6-m 5- 7- 9- 7- 6-m 5- 7- 9- 7- 6-m 5- 7- 5- 7- 5- 7- 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9-sus2 9-sus2/7 9-sus2/6 5- 7- 9- 5- 7- 9- 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 7- 2-maj7/6 4- 9- 7- 2-maj7/6 4- 7- 2- 9- 7- 2- 4- 7- 2- 9- 9-7sus4 9-7 4-m7 9-sus2 9-sus2/7 9-sus2/6 9-sus2/4 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 7- 2-maj7/6 4- 9- 7- 2-maj7/6 4- 7- 2- 9- 7- 2- 4- 7- 2- 9- 7- 6-m 5- 7- 9- 7- 6-m 5- 7- 9- 7- 6-m 5- 7- 9- 7- 6-m 5- 7- 5- 7- 5- 7- 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 4-m7 9- 9-7sus4 9-7 5- 7- 9-
59,Jumper,5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 9-m 0- 7- 9-m 0- 7- 9-m 2-sus2 0- 5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 9-m 0- 7- 9-m 0- 7- 9-m 2-sus2 0- 5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 5-maj7 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 2-add4add9 0- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7-
60,Christmas All Over Again,9- 6-m 11-m 4- 9- 6-m 11-m 4- 9- 6-m 11-m 4- 11-m 4- 11-m 2-7 9- 6-m 9- 6-m 11-m 4- 9- 6-m 11-m 4- 9- 6-m 11-m 4- 11-m 4- 11-m 2-7 9- 6-m 9- 6-m 11-m 4- 7-m 9- 7-m 9- 2- 11- 4- 9- 6-m 11-m 4- 11-m 4- 11-m 2-7 9- 6-m 9- 6-m 11-m 4- 7-m 9- 7-m 9- 2- 11- 4- 9- 6-m 11-m 4- 9- 6-m 11-m 4- 11-m 4- 11-m 2-7 9- 6-m 9- 6-m 11-m 9- 6-m 9- 6-m 11-m 4- 9- 6-m 9- 6-m 9- 6-m 9- 6-m 11-m 4- 9- 9-
61,En Stjerne Skinner I Natt,2- 7- 9- 2- 7- 2- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 6- 11-m 7- 2- 9- 7- 2- 6- 11-m 7- 2- 9- 2- 2- 7- 9- 2- 7- 2- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 6- 11-m 7- 2- 9- 7- 2- 6- 11-m 7- 2- 9- 2- 2- 7- 9- 2- 7- 2- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 6- 11-m 7- 2- 9- 7- 2- 6- 11-m 7- 2- 9- 2-
